,FL_NUM,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN,DEST,CRS_ARR_TIME,DEP_DEL15,ARR_DEL15,DEP_DELAY
394,2817,1,18,1,JFK,DTW,1123,1.0,1.0,53.0
395,8,1,19,2,MSP,ATL,2105,0.0,0.0,-2.0
396,87,1,19,2,DTW,MSP,1649,0.0,0.0,-5.0
397,425,1,19,2,JFK,ATL,1750,0.0,0.0,1.0
398,438,1,19,2,JFK,ATL,850,1.0,1.0,48.0
399,485,1,19,2,JFK,SEA,1945,0.0,0.0,-6.0
400,588,1,19,2,SEA,MSP,1627,1.0,1.0,23.0
401,1397,1,20,3,MSP,SEA,1603,0.0,0.0,10.0
402,1715,1,18,1,DTW,ATL,1229,0.0,0.0,-4.0
403,1782,1,18,1,DTW,SEA,1710,0.0,0.0,-4.0
404,1852,1,18,1,ATL,SEA,1351,1.0,1.0,27.0
405,1991,1,18,1,MSP,ATL,857,0.0,0.0,3.0
406,1715,1,19,2,DTW,ATL,1229,0.0,0.0,-5.0
407,1782,1,19,2,DTW,SEA,1710,0.0,0.0,-2.0
408,1852,1,19,2,ATL,SEA,1351,1.0,0.0,16.0
409,2005,1,19,2,ATL,DTW,922,0.0,0.0,-2.0
410,2134,1,19,2,SEA,ATL,2232,0.0,0.0,2.0
411,2260,1,19,2,SEA,ATL,1838,0.0,0.0,-8.0
412,2312,1,19,2,MSP,JFK,2149,0.0,0.0,-7.0
413,2394,1,19,2,JFK,ATL,2211,0.0,0.0,-1.0
414,2448,1,19,2,DTW,ATL,1417,0.0,0.0,-1.0
415,2260,1,20,3,SEA,ATL,1838,0.0,0.0,-5.0
416,2312,1,20,3,MSP,JFK,2149,0.0,0.0,0.0
417,2413,1,20,3,SEA,JFK,1515,0.0,0.0,-3.0
418,1991,1,13,3,MSP,ATL,857,0.0,0.0,1.0
419,2074,1,13,3,ATL,MSP,1943,0.0,0.0,7.0
420,2221,1,13,3,MSP,SEA,1322,0.0,0.0,-2.0
421,2287,1,13,3,ATL,MSP,2357,0.0,0.0,0.0
422,2382,1,13,3,ATL,MSP,2108,0.0,0.0,14.0
423,2440,1,13,3,SEA,MSP,550,0.0,0.0,-5.0
424,2610,1,13,3,ATL,MSP,914,0.0,0.0,5.0
425,2834,1,13,3,MSP,SEA,855,0.0,0.0,-1.0
426,52,1,14,4,DTW,MSP,945,0.0,0.0,-4.0
427,1055,1,21,4,DTW,MSP,2102,0.0,0.0,-1.0
428,1108,1,21,4,MSP,ATL,1833,0.0,1.0,14.0
429,1173,1,21,4,MSP,DTW,1114,0.0,0.0,-1.0
430,528,1,12,2,ATL,MSP,1817,0.0,0.0,14.0
431,629,1,12,2,ATL,DTW,1110,0.0,0.0,-3.0
432,783,1,12,2,MSP,ATL,948,0.0,0.0,10.0
433,838,1,12,2,DTW,ATL,2114,0.0,0.0,-2.0
434,875,1,12,2,ATL,JFK,1747,0.0,0.0,-1.0
435,945,1,12,2,DTW,ATL,1558,0.0,0.0,2.0
436,987,1,12,2,SEA,DTW,615,0.0,0.0,13.0
437,1096,1,12,2,DTW,MSP,1313,0.0,1.0,8.0
438,1145,1,12,2,ATL,DTW,1824,0.0,0.0,-2.0
439,1231,1,12,2,ATL,DTW,1542,1.0,1.0,27.0
440,976,1,13,3,ATL,JFK,1213,0.0,0.0,-1.0
441,1055,1,13,3,DTW,MSP,2102,0.0,1.0,0.0
442,1108,1,13,3,MSP,ATL,1831,0.0,0.0,-3.0
443,1173,1,13,3,MSP,DTW,1114,0.0,0.0,-1.0
444,1267,1,13,3,ATL,DTW,1934,0.0,0.0,-6.0
445,1403,1,13,3,ATL,SEA,1625,0.0,0.0,3.0
446,1476,1,13,3,DTW,MSP,1444,0.0,0.0,-5.0
447,1650,1,13,3,DTW,MSP,824,0.0,0.0,-1.0
448,1768,1,13,3,SEA,MSP,1336,0.0,0.0,-4.0
449,1815,1,13,3,MSP,ATL,1234,0.0,0.0,5.0
450,8,1,22,5,MSP,ATL,2105,1.0,1.0,31.0
451,1593,1,20,3,SEA,ATL,653,0.0,0.0,4.0
452,1715,1,20,3,DTW,ATL,1229,0.0,0.0,-3.0
453,1782,1,20,3,DTW,SEA,1710,0.0,0.0,-6.0
454,1852,1,20,3,ATL,SEA,1351,0.0,0.0,-2.0
455,2005,1,20,3,ATL,DTW,922,0.0,0.0,-5.0
456,2134,1,20,3,SEA,ATL,2232,0.0,0.0,-5.0
457,1893,1,21,4,DTW,ATL,1048,0.0,0.0,4.0
458,2005,1,21,4,ATL,DTW,922,0.0,0.0,-2.0
459,2134,1,21,4,SEA,ATL,2232,0.0,0.0,-1.0
460,2260,1,21,4,SEA,ATL,1838,1.0,0.0,17.0
461,2312,1,21,4,MSP,JFK,2149,0.0,0.0,-1.0
462,2394,1,21,4,JFK,ATL,2211,0.0,1.0,11.0
463,2448,1,21,4,DTW,ATL,1417,0.0,0.0,-1.0
464,2536,1,20,3,MSP,SEA,2125,0.0,1.0,-2.0
465,2802,1,20,3,JFK,MSP,1344,0.0,0.0,-7.0
466,7,1,21,4,ATL,MSP,1230,0.0,0.0,-2.0
467,86,1,21,4,MSP,DTW,1637,1.0,1.0,93.0
468,423,1,21,4,JFK,ATL,1600,0.0,0.0,-3.0
469,456,1,21,4,JFK,SEA,1020,0.0,0.0,-1.0
470,514,1,21,4,ATL,MSP,1354,1.0,1.0,43.0
471,589,1,21,4,MSP,SEA,1100,1.0,1.0,116.0
472,744,1,21,4,MSP,ATL,1334,1.0,1.0,21.0
473,789,1,21,4,SEA,MSP,1837,0.0,0.0,1.0
474,844,1,21,4,ATL,MSP,1230,0.0,0.0,-4.0
475,902,1,21,4,ATL,DTW,1655,0.0,0.0,-1.0
476,976,1,21,4,ATL,JFK,1213,0.0,0.0,8.0
477,1473,1,22,5,SEA,JFK,1930,0.0,0.0,-4.0
478,1542,1,22,5,SEA,JFK,723,0.0,0.0,-1.0
479,1650,1,22,5,DTW,MSP,824,0.0,0.0,-1.0
480,1770,1,22,5,SEA,MSP,2048,0.0,0.0,0.0
481,1795,1,22,5,ATL,JFK,2014,0.0,0.0,-1.0
482,1852,1,22,5,ATL,SEA,1351,1.0,0.0,22.0
483,1991,1,22,5,MSP,ATL,857,0.0,0.0,-2.0
484,2074,1,22,5,ATL,MSP,1943,0.0,0.0,1.0
485,1290,1,21,4,ATL,DTW,5,0.0,0.0,-4.0
486,1419,1,21,4,SEA,MSP,1204,0.0,0.0,1.0
487,1542,1,21,4,SEA,JFK,723,0.0,0.0,-5.0
488,1651,1,21,4,DTW,SEA,2221,0.0,0.0,12.0
489,1768,1,21,4,SEA,MSP,1337,0.0,0.0,-2.0
490,1815,1,21,4,MSP,ATL,1234,1.0,1.0,244.0
491,2312,1,22,5,MSP,JFK,2149,0.0,0.0,-1.0
492,2382,1,22,5,ATL,MSP,2108,0.0,0.0,0.0
493,2424,1,22,5,SEA,DTW,2104,0.0,0.0,-6.0
494,2508,1,22,5,SEA,DTW,1655,0.0,0.0,-6.0
495,2793,1,22,5,DTW,MSP,1107,0.0,0.0,1.0
496,2817,1,22,5,JFK,DTW,1120,0.0,0.0,-8.0
497,8,1,23,6,MSP,ATL,2103,0.0,0.0,0.0
498,87,1,23,6,DTW,MSP,1647,1.0,1.0,121.0
499,423,1,23,6,JFK,ATL,1600,0.0,0.0,-1.0
500,425,1,23,6,JFK,ATL,1827,0.0,0.0,-1.0
501,427,1,23,6,JFK,SEA,1053,0.0,0.0,-1.0
502,431,1,23,6,JFK,ATL,845,1.0,0.0,142.0
503,438,1,23,6,JFK,ATL,1042,0.0,0.0,-1.0
504,445,1,23,6,JFK,ATL,2002,0.0,0.0,-1.0
505,460,1,23,6,JFK,SEA,2146,0.0,0.0,-1.0
506,478,1,23,6,ATL,JFK,1423,0.0,0.0,-1.0
507,485,1,23,6,JFK,SEA,1940,0.0,0.0,-1.0
508,528,1,23,6,ATL,MSP,1815,1.0,1.0,27.0
509,630,1,23,6,DTW,ATL,2157,0.0,0.0,-3.0
510,789,1,23,6,SEA,MSP,1822,0.0,0.0,-8.0
511,875,1,23,6,ATL,JFK,1747,0.0,0.0,-1.0
512,888,1,23,6,MSP,ATL,1955,0.0,0.0,0.0
513,2536,1,21,4,MSP,SEA,2125,0.0,0.0,0.0
514,2802,1,21,4,JFK,MSP,1344,0.0,0.0,-7.0
515,1290,1,23,6,ATL,DTW,3,0.0,0.0,0.0
516,1419,1,23,6,SEA,MSP,1201,0.0,0.0,-6.0
517,1473,1,23,6,SEA,JFK,2008,0.0,0.0,-1.0
518,1542,1,23,6,SEA,JFK,705,0.0,0.0,-1.0
519,1676,1,23,6,ATL,MSP,1351,0.0,0.0,6.0
520,1782,1,23,6,DTW,SEA,1709,0.0,0.0,1.0
521,1795,1,23,6,ATL,JFK,2012,0.0,0.0,-1.0
522,1991,1,23,6,MSP,ATL,853,0.0,0.0,-5.0
523,2112,1,23,6,JFK,ATL,2207,0.0,0.0,-1.0
524,2134,1,23,6,SEA,ATL,2230,1.0,0.0,36.0
525,2283,1,23,6,DTW,ATL,817,0.0,0.0,-3.0
526,2350,1,23,6,ATL,JFK,1025,0.0,0.0,-1.0
527,2260,1,24,7,SEA,ATL,1838,0.0,0.0,1.0
528,2312,1,24,7,MSP,JFK,2149,0.0,0.0,11.0
529,2350,1,24,7,ATL,JFK,1028,0.0,0.0,-1.0
530,2413,1,24,7,SEA,JFK,1515,1.0,1.0,58.0
531,2510,1,24,7,ATL,DTW,2251,1.0,1.0,24.0
532,87,1,22,5,DTW,MSP,1648,1.0,0.0,28.0
533,425,1,22,5,JFK,ATL,2003,0.0,0.0,0.0
534,460,1,22,5,JFK,SEA,2151,0.0,0.0,-6.0
535,528,1,22,5,ATL,MSP,1815,0.0,0.0,13.0
536,629,1,22,5,ATL,DTW,1110,0.0,0.0,0.0
537,780,1,22,5,MSP,DTW,1304,0.0,1.0,-3.0
538,822,1,22,5,SEA,DTW,1419,0.0,0.0,-6.0
539,875,1,22,5,ATL,JFK,1744,1.0,1.0,56.0
540,945,1,22,5,DTW,ATL,1555,0.0,0.0,0.0
541,984,1,22,5,ATL,JFK,2314,0.0,0.0,-1.0
542,991,1,22,5,ATL,DTW,1404,1.0,0.0,39.0
543,1107,1,22,5,ATL,SEA,2205,0.0,0.0,3.0
544,1145,1,22,5,ATL,DTW,1824,0.0,0.0,7.0
545,1195,1,22,5,DTW,JFK,2159,0.0,0.0,-1.0
546,1267,1,22,5,ATL,DTW,1934,0.0,0.0,8.0
547,1403,1,22,5,ATL,SEA,1625,1.0,1.0,232.0
548,1403,1,24,7,ATL,SEA,1625,0.0,0.0,0.0
549,1476,1,24,7,DTW,MSP,1444,0.0,0.0,-2.0
550,1650,1,24,7,DTW,MSP,824,0.0,0.0,-3.0
551,1768,1,24,7,SEA,MSP,1336,0.0,0.0,-2.0
552,1815,1,24,7,MSP,ATL,1234,0.0,0.0,-5.0
553,2413,1,23,6,SEA,JFK,1515,0.0,0.0,-1.0
554,2440,1,23,6,SEA,MSP,547,0.0,0.0,-4.0
555,2536,1,23,6,MSP,SEA,2127,0.0,0.0,0.0
556,2576,1,23,6,JFK,DTW,2115,0.0,0.0,-1.0
557,2842,1,23,6,MSP,ATL,1646,1.0,1.0,63.0
558,87,1,24,7,DTW,MSP,1649,0.0,0.0,0.0
559,425,1,24,7,JFK,ATL,2003,0.0,0.0,-1.0
560,426,1,24,7,JFK,MSP,1341,0.0,0.0,-1.0
561,433,1,24,7,JFK,ATL,1055,0.0,0.0,-1.0
562,446,1,24,7,JFK,ATL,849,0.0,0.0,-1.0
563,456,1,24,7,JFK,SEA,1020,0.0,0.0,-1.0
564,460,1,24,7,JFK,SEA,2151,0.0,0.0,-1.0
565,463,1,24,7,JFK,ATL,1337,1.0,1.0,492.0
566,485,1,24,7,JFK,SEA,1945,0.0,0.0,-1.0
567,557,1,24,7,MSP,DTW,921,0.0,0.0,-3.0
568,630,1,24,7,DTW,ATL,1954,0.0,0.0,-4.0
569,783,1,24,7,MSP,ATL,948,0.0,0.0,-1.0
570,838,1,24,7,DTW,ATL,2114,1.0,0.0,18.0
571,888,1,24,7,MSP,ATL,1956,0.0,0.0,-3.0
572,946,1,24,7,DTW,MSP,1833,0.0,0.0,-1.0
573,976,1,24,7,ATL,JFK,1213,0.0,0.0,-1.0
574,1055,1,24,7,DTW,MSP,2102,0.0,0.0,3.0
575,1108,1,24,7,MSP,ATL,1833,0.0,0.0,-3.0
576,1173,1,24,7,MSP,DTW,1114,0.0,0.0,-4.0
577,1267,1,24,7,ATL,DTW,1934,0.0,0.0,0.0
578,1055,1,25,1,DTW,MSP,2102,0.0,0.0,9.0
579,1108,1,25,1,MSP,ATL,1833,0.0,1.0,11.0
580,1173,1,25,1,MSP,DTW,1114,0.0,0.0,-3.0
581,1187,1,25,1,MSP,SEA,1928,0.0,0.0,0.0
582,1290,1,25,1,ATL,DTW,5,0.0,0.0,-3.0
583,2803,1,24,7,JFK,ATL,2105,1.0,0.0,47.0
584,2817,1,24,7,JFK,DTW,1123,0.0,0.0,-1.0
585,86,1,25,1,MSP,DTW,1636,0.0,0.0,-2.0
586,423,1,25,1,JFK,ATL,1600,1.0,0.0,15.0
587,440,1,25,1,JFK,MSP,1344,1.0,1.0,42.0
588,485,1,25,1,JFK,SEA,1945,1.0,1.0,79.0
589,588,1,25,1,SEA,MSP,1627,0.0,0.0,1.0
590,652,1,25,1,ATL,MSP,2256,1.0,0.0,43.0
591,784,1,25,1,ATL,MSP,1020,0.0,0.0,0.0
592,840,1,25,1,MSP,DTW,2234,0.0,1.0,-2.0
593,888,1,25,1,MSP,ATL,1956,0.0,0.0,-6.0
594,946,1,25,1,DTW,MSP,1843,1.0,0.0,16.0
595,2842,1,25,1,MSP,ATL,1649,0.0,0.0,6.0
596,53,1,26,2,MSP,DTW,1814,0.0,0.0,-1.0
597,325,1,26,2,DTW,ATL,1706,0.0,0.0,-6.0
598,427,1,26,2,JFK,ATL,2003,0.0,0.0,-5.0
599,460,1,26,2,JFK,SEA,2151,0.0,0.0,-1.0
600,528,1,26,2,ATL,MSP,1816,0.0,0.0,0.0
601,629,1,26,2,ATL,DTW,1110,0.0,0.0,2.0
602,783,1,26,2,MSP,ATL,948,0.0,0.0,-2.0
603,838,1,26,2,DTW,ATL,2114,0.0,0.0,-7.0
604,875,1,26,2,ATL,JFK,1744,0.0,0.0,0.0
605,945,1,26,2,DTW,ATL,1558,0.0,0.0,-5.0
606,987,1,26,2,SEA,DTW,615,0.0,0.0,0.0
607,1096,1,26,2,DTW,MSP,1313,0.0,0.0,-5.0
608,1145,1,26,2,ATL,DTW,1824,0.0,0.0,-1.0
609,1231,1,26,2,ATL,DTW,1542,0.0,0.0,-6.0
610,1397,1,26,2,MSP,SEA,1603,0.0,0.0,12.0
611,1473,1,26,2,SEA,JFK,1930,0.0,0.0,9.0
612,1975,1,24,7,MSP,ATL,1458,1.0,1.0,93.0
613,2032,1,24,7,MSP,JFK,1049,0.0,0.0,-1.0
614,2134,1,24,7,SEA,ATL,2232,0.0,0.0,0.0
615,1893,1,25,1,DTW,ATL,1049,0.0,0.0,0.0
616,2005,1,25,1,ATL,DTW,922,0.0,0.0,2.0
617,2134,1,25,1,SEA,ATL,2232,0.0,0.0,-3.0
618,2260,1,25,1,SEA,ATL,1838,1.0,0.0,15.0
619,2312,1,25,1,MSP,JFK,2149,0.0,0.0,0.0
620,2393,1,25,1,ATL,DTW,2116,0.0,0.0,0.0
621,2442,1,25,1,JFK,ATL,2211,1.0,1.0,55.0
622,2536,1,25,1,MSP,SEA,2125,0.0,1.0,14.0
623,2817,1,25,1,JFK,DTW,1123,1.0,0.0,27.0
624,1290,1,27,3,ATL,DTW,5,0.0,0.0,-3.0
625,1419,1,27,3,SEA,MSP,1204,0.0,0.0,-3.0
626,1461,1,25,1,DTW,SEA,1430,0.0,0.0,4.0
627,1593,1,25,1,SEA,ATL,653,0.0,0.0,-11.0
628,1707,1,25,1,DTW,MSP,945,0.0,0.0,-3.0
629,1770,1,25,1,SEA,MSP,2048,0.0,0.0,-7.0
630,1840,1,25,1,MSP,DTW,2044,0.0,1.0,4.0
631,1598,1,26,2,SEA,ATL,1404,0.0,0.0,-1.0
632,1715,1,26,2,DTW,ATL,1229,0.0,0.0,-6.0
633,1782,1,26,2,DTW,SEA,1710,0.0,0.0,14.0
634,1852,1,26,2,ATL,SEA,1351,0.0,0.0,-3.0
635,2005,1,26,2,ATL,DTW,922,0.0,0.0,-2.0
636,2134,1,26,2,SEA,ATL,2232,0.0,0.0,-4.0
637,2260,1,26,2,SEA,ATL,1838,0.0,0.0,0.0
638,2312,1,26,2,MSP,JFK,2149,0.0,0.0,-6.0
639,2134,1,27,3,SEA,ATL,2232,0.0,0.0,-5.0
640,2260,1,27,3,SEA,ATL,1838,0.0,0.0,14.0
641,2312,1,27,3,MSP,JFK,2149,0.0,0.0,-3.0
642,2413,1,27,3,SEA,JFK,1515,0.0,0.0,0.0
643,2448,1,27,3,DTW,ATL,1417,0.0,0.0,-3.0
644,2793,1,27,3,DTW,MSP,1107,0.0,0.0,-3.0
645,2834,1,27,3,MSP,SEA,855,0.0,0.0,-3.0
646,52,1,28,4,DTW,MSP,945,0.0,0.0,9.0
647,281,1,28,4,DTW,SEA,1100,0.0,0.0,-3.0
648,440,1,28,4,JFK,ATL,850,0.0,0.0,-5.0
649,485,1,28,4,JFK,SEA,1945,0.0,0.0,-3.0
650,588,1,28,4,SEA,MSP,1627,0.0,0.0,-2.0
651,652,1,28,4,ATL,MSP,2257,0.0,0.0,2.0
652,784,1,28,4,ATL,MSP,1020,0.0,0.0,5.0
653,2794,1,28,4,DTW,ATL,946,0.0,0.0,-5.0
654,2834,1,28,4,MSP,SEA,855,0.0,0.0,-5.0
655,86,1,29,5,MSP,DTW,1637,0.0,0.0,-4.0
656,423,1,29,5,JFK,ATL,1602,0.0,0.0,-4.0
657,456,1,29,5,JFK,SEA,1020,0.0,0.0,-4.0
658,514,1,29,5,ATL,MSP,1354,0.0,0.0,-1.0
659,589,1,29,5,MSP,SEA,1100,1.0,1.0,101.0
660,744,1,29,5,MSP,ATL,1334,0.0,0.0,-2.0
661,789,1,29,5,SEA,MSP,1837,0.0,0.0,13.0
662,866,1,29,5,ATL,MSP,1540,0.0,0.0,4.0
663,929,1,29,5,DTW,ATL,1840,1.0,0.0,18.0
664,1476,1,27,3,DTW,MSP,1444,0.0,0.0,-2.0
665,1650,1,27,3,DTW,MSP,824,0.0,0.0,-6.0
666,1768,1,27,3,SEA,MSP,1336,0.0,0.0,-3.0
667,1815,1,27,3,MSP,ATL,1234,1.0,1.0,29.0
668,1975,1,27,3,MSP,ATL,1458,0.0,0.0,-3.0
669,2039,1,27,3,ATL,SEA,1109,0.0,0.0,0.0
670,1768,1,28,4,SEA,MSP,1337,0.0,0.0,-5.0
671,1815,1,28,4,MSP,ATL,1234,0.0,0.0,1.0
672,1961,1,28,4,MSP,ATL,2306,0.0,0.0,-4.0
673,2032,1,28,4,MSP,JFK,1049,0.0,0.0,-5.0
674,2139,1,28,4,JFK,ATL,1055,0.0,0.0,-5.0
675,2221,1,28,4,MSP,SEA,1322,1.0,1.0,58.0
676,2287,1,28,4,ATL,MSP,2357,0.0,0.0,0.0
677,2393,1,28,4,ATL,DTW,2116,0.0,0.0,-2.0
678,2448,1,28,4,DTW,ATL,1417,0.0,0.0,4.0
679,976,1,23,6,ATL,JFK,1209,0.0,0.0,-1.0
680,984,1,23,6,ATL,JFK,2310,0.0,0.0,-1.0
681,1096,1,23,6,DTW,MSP,1300,0.0,0.0,-1.0
682,1145,1,23,6,ATL,DTW,1824,0.0,0.0,-4.0
683,1195,1,23,6,DTW,JFK,2157,0.0,0.0,-1.0
684,840,1,28,4,MSP,DTW,2234,0.0,0.0,-2.0
685,888,1,28,4,MSP,ATL,1956,0.0,0.0,4.0
686,946,1,28,4,DTW,MSP,1843,0.0,0.0,-2.0
687,991,1,28,4,ATL,DTW,1404,0.0,0.0,-1.0
688,1107,1,28,4,ATL,SEA,2205,1.0,0.0,29.0
689,1145,1,28,4,ATL,DTW,1824,0.0,0.0,1.0
690,1231,1,28,4,ATL,DTW,1542,0.0,0.0,-2.0
691,1397,1,28,4,MSP,SEA,1603,0.0,0.0,-6.0
692,1473,1,28,4,SEA,JFK,1930,0.0,0.0,-3.0
693,1598,1,28,4,SEA,ATL,1401,0.0,0.0,-2.0
694,2149,1,29,5,JFK,ATL,2211,0.0,0.0,0.0
695,2260,1,29,5,SEA,ATL,1838,1.0,1.0,24.0
696,2312,1,29,5,MSP,JFK,2149,0.0,0.0,-4.0
697,2413,1,29,5,SEA,JFK,1515,0.0,0.0,-1.0
698,2448,1,29,5,DTW,ATL,1417,0.0,0.0,-2.0
699,2205,1,22,5,JFK,MSP,1836,0.0,0.0,0.0
700,2283,1,22,5,DTW,ATL,820,0.0,0.0,-1.0
701,1403,1,29,5,ATL,SEA,1625,0.0,0.0,-2.0
702,1476,1,29,5,DTW,MSP,1444,0.0,0.0,-1.0
703,1650,1,29,5,DTW,MSP,824,0.0,0.0,-5.0
704,1770,1,29,5,SEA,MSP,2048,0.0,0.0,-4.0
705,1840,1,29,5,MSP,DTW,2044,0.0,0.0,-2.0
706,1975,1,29,5,MSP,ATL,1458,0.0,0.0,-5.0
707,2039,1,29,5,ATL,SEA,1109,0.0,0.0,3.0
708,2260,1,30,6,SEA,ATL,1837,0.0,0.0,2.0
709,2382,1,30,6,ATL,MSP,2120,0.0,0.0,-2.0
710,2508,1,30,6,SEA,DTW,1652,0.0,0.0,3.0
711,2610,1,30,6,ATL,MSP,912,0.0,0.0,-2.0
712,53,1,31,7,MSP,DTW,1814,0.0,0.0,-3.0
713,423,1,31,7,JFK,ATL,1600,0.0,0.0,-3.0
714,427,1,31,7,JFK,ATL,2003,0.0,0.0,5.0
715,976,1,30,6,ATL,JFK,1211,0.0,0.0,8.0
716,1096,1,30,6,DTW,MSP,1300,0.0,0.0,0.0
717,1145,1,30,6,ATL,DTW,1824,0.0,0.0,4.0
718,1291,1,30,6,SEA,ATL,1613,0.0,0.0,-3.0
719,1473,1,30,6,SEA,JFK,2008,0.0,0.0,1.0
720,1651,1,30,6,DTW,SEA,2226,0.0,0.0,-5.0
721,1770,1,30,6,SEA,MSP,1915,0.0,0.0,-3.0
722,1893,1,30,6,DTW,ATL,1048,0.0,0.0,0.0
723,2039,1,30,6,ATL,SEA,1109,1.0,0.0,17.0
724,2221,1,31,7,MSP,SEA,1322,0.0,0.0,-6.0
725,2287,1,31,7,ATL,MSP,2357,0.0,0.0,0.0
726,2413,1,31,7,SEA,JFK,1515,0.0,0.0,-4.0
727,2510,1,31,7,ATL,DTW,2115,0.0,0.0,2.0
728,2842,1,31,7,MSP,ATL,1649,0.0,0.0,9.0
729,2794,1,29,5,DTW,ATL,946,0.0,0.0,-6.0
730,2834,1,29,5,MSP,SEA,855,1.0,0.0,15.0
731,53,1,30,6,MSP,DTW,1810,0.0,0.0,-9.0
732,282,1,30,6,SEA,DTW,1901,0.0,0.0,6.0
733,428,1,30,6,JFK,SEA,1053,0.0,0.0,-3.0
734,460,1,30,6,JFK,SEA,2146,0.0,0.0,-4.0
735,528,1,30,6,ATL,MSP,1814,0.0,0.0,-6.0
736,630,1,30,6,DTW,ATL,2157,0.0,0.0,-6.0
737,789,1,30,6,SEA,MSP,1822,1.0,0.0,24.0
738,875,1,30,6,ATL,JFK,1747,0.0,0.0,4.0
739,1290,1,31,7,ATL,DTW,5,0.0,0.0,10.0
740,1419,1,31,7,SEA,MSP,1204,0.0,0.0,1.0
741,1593,1,31,7,SEA,ATL,653,0.0,0.0,-2.0
742,1715,1,31,7,DTW,ATL,1229,0.0,0.0,-5.0
743,1782,1,31,7,DTW,SEA,1710,0.0,0.0,-2.0
744,1852,1,31,7,ATL,SEA,1351,0.0,0.0,-2.0
745,1991,1,31,7,MSP,ATL,857,0.0,0.0,-2.0
746,2134,1,31,7,SEA,ATL,2232,0.0,0.0,12.0
747,460,1,31,7,JFK,ATL,848,0.0,0.0,-3.0
748,528,1,31,7,ATL,MSP,1815,0.0,0.0,1.0
749,629,1,31,7,ATL,DTW,1110,0.0,0.0,0.0
750,780,1,31,7,MSP,DTW,1304,0.0,0.0,-3.0
751,840,1,31,7,MSP,DTW,2234,0.0,0.0,-6.0
752,945,1,31,7,DTW,ATL,1558,0.0,0.0,-7.0
753,987,1,31,7,SEA,DTW,615,0.0,0.0,-5.0
754,1096,1,31,7,DTW,MSP,1303,0.0,0.0,-6.0
755,1122,1,31,7,MSP,ATL,1104,0.0,0.0,-4.0
756,1195,1,31,7,DTW,JFK,2159,0.0,0.0,-3.0
757,984,1,29,5,ATL,JFK,2314,0.0,0.0,-3.0
758,1094,1,29,5,ATL,MSP,1645,0.0,0.0,13.0
759,1121,1,29,5,DTW,ATL,2219,0.0,0.0,-3.0
760,1187,1,29,5,MSP,SEA,1928,0.0,0.0,-3.0
761,1290,1,29,5,ATL,DTW,5,0.0,0.0,-1.0
762,1852,1,4,1,ATL,SEA,1355,0.0,0.0,-2.0
763,1975,1,4,1,MSP,ATL,1500,0.0,0.0,-4.0
764,2029,1,4,1,DTW,MSP,1850,1.0,1.0,22.0
765,2074,1,4,1,ATL,MSP,1931,0.0,0.0,-1.0
766,2151,1,4,1,MSP,SEA,1929,0.0,0.0,3.0
767,2214,1,4,1,MSP,JFK,2117,0.0,0.0,-2.0
768,2260,1,4,1,SEA,ATL,1825,0.0,0.0,-2.0
769,2350,1,4,1,ATL,JFK,1038,0.0,0.0,-2.0
770,2221,1,5,2,MSP,SEA,1322,0.0,0.0,-3.0
771,2287,1,5,2,ATL,MSP,2357,0.0,0.0,3.0
772,2393,1,5,2,ATL,DTW,2116,0.0,0.0,0.0
773,2508,1,5,2,SEA,DTW,1655,0.0,0.0,14.0
774,2794,1,5,2,DTW,ATL,946,0.0,0.0,0.0
775,8,1,6,3,MSP,ATL,2105,0.0,1.0,9.0
776,281,1,6,3,DTW,SEA,1100,0.0,0.0,4.0
777,434,1,6,3,JFK,ATL,1043,0.0,0.0,-1.0
778,478,1,6,3,ATL,JFK,1424,0.0,0.0,9.0
779,557,1,6,3,MSP,DTW,912,0.0,0.0,-6.0
780,630,1,6,3,DTW,ATL,1954,0.0,0.0,-5.0
781,784,1,6,3,ATL,MSP,1020,0.0,0.0,8.0
782,840,1,6,3,MSP,DTW,2234,0.0,1.0,10.0
783,1991,1,11,1,MSP,ATL,857,0.0,0.0,-2.0
784,2074,1,11,1,ATL,MSP,1943,0.0,0.0,0.0
785,2221,1,11,1,MSP,SEA,1322,0.0,0.0,-1.0
786,2287,1,11,1,ATL,MSP,2357,0.0,0.0,-2.0
787,2382,1,11,1,ATL,MSP,2108,0.0,0.0,-5.0
788,2440,1,11,1,SEA,MSP,550,1.0,1.0,39.0
789,2205,1,12,2,JFK,MSP,2059,0.0,0.0,-5.0
790,2283,1,12,2,DTW,ATL,820,0.0,1.0,-1.0
791,2350,1,12,2,ATL,JFK,1029,0.0,0.0,3.0
792,2424,1,12,2,SEA,DTW,2104,0.0,0.0,-4.0
793,2536,1,12,2,MSP,SEA,2125,0.0,0.0,0.0
794,2817,1,12,2,JFK,DTW,1123,0.0,0.0,-2.0
795,53,1,13,3,MSP,DTW,1814,0.0,0.0,10.0
796,325,1,13,3,DTW,ATL,1706,0.0,0.0,-5.0
797,425,1,13,3,JFK,ATL,1750,0.0,0.0,5.0
798,460,1,13,3,JFK,SEA,2151,0.0,0.0,-1.0
799,514,1,13,3,ATL,MSP,1352,0.0,0.0,2.0
800,589,1,13,3,MSP,SEA,1100,0.0,0.0,-2.0
801,780,1,13,3,MSP,DTW,1305,0.0,0.0,-2.0
